MB_CODE16,lat,lon
"10019500000",-33.85235060,151.04901700
"10019520000",-33.85769670,151.04637210
"10019530000",-33.85864030,151.02924670
"10019541000",-33.85959280,151.02042680
"10019542000",-33.85983410,151.02258340
"10019550000",-33.87113890,151.02490710
"10019560000",-33.85038690,151.02556270
"10019570000",-33.85131000,151.03092160
"10019580000",-33.85267690,151.03059580
"10019590000",-33.85361500,151.02827860
"10019610000",-33.86290600,151.02743130
"10019620000",-33.86682800,151.03204970
"10019630000",-33.86714170,151.03475720
"10019650000",-33.86907850,151.03265220
"10019660000",-33.86965090,151.03412220
"10019670000",-33.87260620,151.03761980
"10019680000",-33.84306530,151.03567870
"10019690000",-33.86705160,151.04453830
"10019701000",-33.86444980,151.04280500
"10019702000",-33.86381640,151.04345440
"10019711000",-33.87133400,151.01819120
"10019730000",-33.87517410,151.02501590
"10019740000",-33.86862770,151.02275640
"10019750000",-33.86528130,151.02034390
"10019771000",-33.86419990,151.02923420
"10019772000",-33.86254750,151.02954060
"10019780000",-33.85765720,151.03221620
"10019790000",-33.85581270,151.02279700
"10019800000",-33.84818500,151.02472280
"10019810000",-33.85742570,151.02526870
"10019820000",-33.85547440,151.02563600
"10019830000",-33.85716140,151.02948970
"10019840000",-33.85860740,151.05378640
"10019851000",-33.83596010,151.04084060
"10019852000",-33.83743660,151.04255480
"10019853000",-33.83659230,151.04319220
"10019854000",-33.83532400,151.03849460
"10019855000",-33.83447330,151.03913580
"10019860000",-33.84698620,151.03648740
"10019870000",-33.85917890,151.03337590
"10019880000",-33.83554610,151.06097840
"10019890000",-33.86384080,151.03785930
"10019900000",-33.86981210,151.03605420
"10019910000",-33.86313490,151.05181780
"10019920000",-33.84649660,151.04012360
"10019930000",-33.84506930,151.03934590
"10019940000",-33.84377250,151.03846770
"10019950000",-33.84358380,151.03690960
"10019960000",-33.84750300,151.03791410
"10019970000",-33.84772340,151.03957790
"10019980000",-33.84847120,151.03807420
"10019990000",-33.84939340,151.03736040
"10020000000",-33.84661920,151.03677330
"10020010000",-33.84144890,151.04815990
"10020020000",-33.85171130,151.02411290
"10020030000",-33.84163910,151.03858130
"10020042000",-33.86021450,151.04489550
"10020043000",-33.86118660,151.04468730
"10020050000",-33.84394870,151.03001630
"10020060000",-33.87245220,151.03550210
"10020070000",-33.85523840,151.03508370
"10020080000",-33.85675850,151.03227720
"10020090000",-33.85502730,151.03269290
"10020100000",-33.86146750,151.04597050
"10020110000",-33.86163860,151.04699670
"10020120000",-33.86010440,151.05086460
"10020130000",-33.86026830,151.04867500
"10020140000",-33.87572570,151.03597770
"10020150000",-33.85636900,151.05469530
"10020170000",-33.83708750,151.03961910
"10020181000",-33.87195530,151.03159120
"10020182000",-33.87151940,151.03148020
"10020190000",-33.86811670,151.03217410
"10020200000",-33.86925880,151.03356660
"10020210000",-33.86241390,151.03565960
"10020220000",-33.86110040,151.03768750
"10020230000",-33.87935010,151.03149430
"10020240000",-33.87918300,151.03552630
"10020250000",-33.88234720,151.02653900
"10020260000",-33.88392610,151.02989540
"10020270000",-33.88499800,151.02592960
"10020280000",-33.85941160,151.04437420
"10020290000",-33.85760090,151.04469100
"10020300000",-33.85321900,151.04892790
"10020310000",-33.85774870,151.04761370
"10020320000",-33.86284380,151.01932490
"10020330000",-33.85375440,151.01905280
"10020340000",-33.84676230,151.02751380
"10020350000",-33.85052230,151.02789050
"10020360000",-33.85462870,151.02864430
"10020380000",-33.86214530,151.02105380
"10020390000",-33.86352570,151.02674110
"10020400000",-33.87418510,151.02826880
"10020410000",-33.87149240,151.02793540
"10020420000",-33.86442600,151.04462840
"10020431000",-33.87979360,151.02006160
"10020432000",-33.87545700,151.02421080
"10020433000",-33.87505950,151.02241690
"10020440000",-33.87005090,151.01789950
"10020450000",-33.87098660,151.02262070
"10020460000",-33.86960330,151.02581910
"10020470000",-33.86626910,151.01877570
"10020480000",-33.86623360,151.02478650
"10020500000",-33.86566560,151.02776870
"10020511000",-33.85784660,151.03398770
"10020512000",-33.85779640,151.03330710
"10020520000",-33.86054710,151.02892820
"10020530000",-33.86338140,151.04751460
"10020540000",-33.88599200,151.03609970
"10020550000",-33.84044360,151.05639270
"10020570000",-33.83848750,151.05398370
"10020580000",-33.86668190,151.03744830
"10020591000",-33.83988080,151.02907370
"10020592000",-33.84084440,151.03417650
"10020593000",-33.84028770,151.03246080
"10020594000",-33.84182620,151.03636920
"10020600000",-33.86584360,151.04650410
"10020610000",-33.84783200,151.03127250
"10020620000",-33.88019590,151.04863720
"10020630000",-33.88209880,151.03014080
"10020650000",-33.84250520,151.05409290
"10020660000",-33.86487860,151.03699830
"10020671000",-33.82717750,151.04908060
"10020672000",-33.82868060,151.04952150
"10020673000",-33.82623940,151.05002520
"10020674000",-33.82683200,151.04818210
"10020675000",-33.82840120,151.04792880
"10020676000",-33.82736570,151.05005820
"10020681000",-33.83388780,151.04380980
"10020682000",-33.83403970,151.04527180
"10020683000",-33.83243350,151.04608580
"10020690000",-33.84649970,151.03779430
"10020700000",-33.86124440,151.03971130
"10020710000",-33.86010320,151.02477020
"10020720000",-33.84727970,151.02489450
"10020730000",-33.86947940,151.02019810
"10020740000",-33.85735860,151.02028730
"10020750000",-33.85769630,151.02940270
"10020760000",-33.86435700,151.03042460
"10020770000",-33.87530870,151.03232530
"10020780000",-33.88253900,151.03361930
"10020790000",-33.87548040,151.03434070
"10020800000",-33.86800170,151.03459240
"10020810000",-33.85879680,151.03619600
"10020820000",-33.87056330,151.03930510
"10020830000",-33.85403410,151.04574770
"10020840000",-33.85138410,151.04747560
"10020850000",-33.85444330,151.05198810
"10020860000",-33.86109560,151.05424190
"10020870000",-33.84746670,151.01970860
"10020880000",-33.84402290,151.03329230
"10020890000",-33.84387760,151.05117720
"10020901000",-33.87978400,151.02490310
"10020902000",-33.87922200,151.02296720
"10020910000",-33.86281670,151.02622380
"10020920000",-33.86219170,151.02477310
"10020930000",-33.82664950,151.05294930
"10020940000",-33.85568960,151.02187280
"10020950000",-33.86657300,151.02200070
"10020960000",-33.85627360,151.02380480
"10020970000",-33.84910600,151.02454830
"10020980000",-33.85432770,151.04823360
"10020990000",-33.85258760,151.05285450
"10021000000",-33.85157240,151.03571420
"10021010000",-33.84490160,151.02976790
"10021020000",-33.86241810,151.05012810
"10021030000",-33.86222250,151.04639540
"10021040000",-33.85537000,151.05378410
"10021050000",-33.84556950,151.04070500
"10021060000",-33.84539350,151.03903240
"10021070000",-33.84784400,151.03856090
"10021090000",-33.84899560,151.03585380
"10021100000",-33.84609480,151.03488940
"10021110000",-33.84491830,151.03589770
"10021120000",-33.84533060,151.03340250
"10021130000",-33.84639280,151.03299290
"10021140000",-33.86178300,151.01635200
"10021150000",-33.86214340,151.02039330
"10021161000",-33.85382540,151.02111750
"10021170000",-33.85643120,151.01949870
"10021180000",-33.84923430,151.02661330
"10021190000",-33.85372360,151.02641630
"10021200000",-33.87489270,151.02654310
"10021210000",-33.87286300,151.02903470
"10021220000",-33.87138480,151.03071030
"10021230000",-33.88590280,151.02728190
"10021241000",-33.87302710,151.01561940
"10021242000",-33.87794760,151.01811440
"10021243000",-33.87726660,151.01664040
"10021244000",-33.87691950,151.01425720
"10021250000",-33.87165630,151.02195170
"10021270000",-33.87246610,151.02515260
"10021280000",-33.86844590,151.01820180
"10021290000",-33.87015130,151.02344900
"10021300000",-33.86543140,151.02328320
"10021310000",-33.86792860,151.02467670
"10021320000",-33.86575190,151.02652370
"10021330000",-33.85861900,151.03348860
"10021340000",-33.85728740,151.03086960
"10021350000",-33.84608200,151.05130360
"10021360000",-33.88424660,151.02678570
"10021370000",-33.83426180,151.06312190
"10021380000",-33.83661950,151.05469660
"10021390000",-33.86305760,151.03853040
"10021400000",-33.86600140,151.04054420
"10021410000",-33.86813850,151.03813480
"10021420000",-33.87260360,151.03640090
"10021431000",-33.84261770,151.03764120
"10021432000",-33.84334010,151.03887430
"10021440000",-33.86554280,151.04516750
"10021450000",-33.86819530,151.04418160
"10021460000",-33.85367750,151.03395440
"10021470000",-33.84774180,151.03216360
"10021480000",-33.85164450,151.04996530
"10021490000",-33.86358840,151.04842140
"10021520000",-33.87974710,151.02780130
"10021530000",-33.83251100,151.07372430
"10021540000",-33.83382120,151.07597630
"10021550000",-33.83954450,151.05718080
"10021560000",-33.84224100,151.05524680
"10021570000",-33.84057920,151.05338710
"10021580000",-33.83072050,151.04166340
"10021591000",-33.83680800,151.04584580
"10021592000",-33.83879150,151.04591270
"10021593000",-33.83796710,151.04415970
"10021594000",-33.83823020,151.04515210
"10021601000",-33.83616080,151.03785670
"10021602000",-33.83509850,151.03583650
"10021621000",-33.85015760,151.02139220
"10021622000",-33.85018590,151.02383860
"10021630000",-33.85548700,151.04883020
"10021650000",-33.84678210,151.03847180
"10021670000",-33.85014740,151.03768950
"10021690000",-33.84682950,151.03752310
"10021701000",-33.84420750,151.04899320
"10021702000",-33.84188700,151.04865590
"10021703000",-33.84218000,151.04965650
"10021720000",-33.83320190,151.05870250
"10021760000",-33.85496780,151.03138060
"10021770000",-33.86080370,151.04678910
"10021790000",-33.85987940,151.03219720
"10021810000",-33.85929560,151.04602990
"10021820000",-33.85226810,151.04690050
"10021830000",-33.85774080,151.04992950
"10021840000",-33.86239300,151.05362470
"10021860000",-33.84584260,151.01911760
"10021871000",-33.85112010,151.03333280
"10021872000",-33.85040870,151.03341530
"10021880000",-33.87863780,151.03267290
"10021892000",-33.84187780,151.03344700
"10021910000",-33.85948890,151.05474750
"10021920000",-33.85763860,151.02750220
"10021930000",-33.85589380,151.02792240
"10021940000",-33.86211170,151.02844070
"10021950000",-33.88496540,151.02947300
"10021960000",-33.85799650,151.02128080
"10021970000",-33.86663550,151.02116040
"10021980000",-33.84789870,151.02256550
"10021990000",-33.85812060,151.02345520
"10022000000",-33.85257110,151.02934480
"10022010000",-33.86622710,151.03007790
"10022020000",-33.87310250,151.03188980
"10022030000",-33.88235420,151.03241140
"10022040000",-33.87541170,151.03333090
"10022050000",-33.88546940,151.03466420
"10022060000",-33.88218120,151.03475870
"10022080000",-33.85695340,151.03617110
"10022090000",-33.87033720,151.03748110
"10022100000",-33.85491860,151.04517410
"10022111000",-33.85203620,151.03360050
"10022112000",-33.85135050,151.03391100
"10022120000",-33.86295820,151.04954630
"10022130000",-33.86173210,151.04751150
"10022140000",-33.86155750,151.04654870
"10022150000",-33.83959400,151.04424660
"10022160000",-33.84413710,151.03823880
"10022170000",-33.84439990,151.03630080
"10022180000",-33.84725960,151.03901580
"10022190000",-33.84650080,151.03594590
"10022200000",-33.84592610,151.03333730
"10022210000",-33.84934860,151.03213310
"10022220000",-33.87198770,151.03408110
"10022231000",-33.83685780,151.03450210
"10022232000",-33.83593910,151.03519770
"10022233000",-33.83767580,151.03382330
"10022240000",-33.85947650,151.02717670
"10022250000",-33.87390920,151.02673440
"10022260000",-33.86811670,151.03092840
"10022280000",-33.85994940,151.03689200
"10022290000",-33.85918820,151.03838760
"10022300000",-33.87845190,151.03022510
"10022310000",-33.88556340,151.02653580
"10022330000",-33.85438720,151.04223300
"10022340000",-33.85241710,151.04988600
"10022350000",-33.85464520,151.04959090
"10022360000",-33.87469420,151.04545670
"10022370000",-33.85685560,151.03358870
"10022390000",-33.85864030,151.03065120
"10022420000",-33.84641610,151.02516810
"10022430000",-33.84642370,151.01841440
"10022442000",-33.85374970,151.03067300
"10022450000",-33.85459470,151.02625200
"10022460000",-33.86214530,151.02171240
"10022470000",-33.86248990,151.02406270
"10022480000",-33.84507300,151.05277850
"10022490000",-33.83519070,151.05593630
"10022500000",-33.88440060,151.02761610
"10022511000",-33.88418440,151.02390680
"10022512000",-33.88406180,151.02580030
"10022521000",-33.83578860,151.05889300
"10022522000",-33.83606840,151.05830800
"10022523000",-33.83584050,151.05981130
"10022530000",-33.86255020,151.03880750
"10022540000",-33.86775950,151.03744050
"10022550000",-33.86585810,151.04409130
"10022560000",-33.86920240,151.02439470
"10022570000",-33.86473080,151.01788770
"10022580000",-33.86170600,151.03970410
"10022590000",-33.86115560,151.03890370
"10022600000",-33.86299030,151.04612740
"10022620000",-33.87062750,151.02571320
"10022630000",-33.86721360,151.01826940
"10022650000",-33.83319140,151.06057910
"10022660000",-33.83444610,151.06201000
"10022670000",-33.83214980,151.07326930
"10022680000",-33.83052990,151.07490140
"10022690000",-33.83344130,151.07492690
"10022700000",-33.84409250,151.03999800
"10022720000",-33.85049870,151.04805060
"10022740000",-33.85894700,151.04447520
"10022751000",-33.83281610,151.04763560
"10022752000",-33.82939660,151.04803590
"10022753000",-33.83640730,151.04679760
"10022754000",-33.83451740,151.04701720
"10022755000",-33.83060750,151.04667060
"10022756000",-33.83099110,151.04866700
"10022770000",-33.85013690,151.02244540
"10022790000",-33.84974990,151.03800790
"10022800000",-33.84877720,151.03876190
"10022810000",-33.85071350,151.03723120
"10022820000",-33.84719730,151.03723740
"10022830000",-33.85378480,151.03531540
"10022840000",-33.84840210,151.03633770
"10022850000",-33.85203990,151.03074730
"10022860000",-33.84526050,151.05038440
"10022870000",-33.86095440,151.05039800
"10022880000",-33.83127240,151.05121940
"10022890000",-33.86076330,151.01971550
"10022920000",-33.84878720,151.02853930
"10022930000",-33.85607490,151.03111090
"10022940000",-33.85394920,151.03295000
"10022950000",-33.84805720,151.03310220
"10022970000",-33.85987730,151.03147170
"10022980000",-33.84328900,151.05486820
"10022990000",-33.86031590,151.05272680
"10023000000",-33.83632690,151.05335380
"10023010000",-33.83437900,151.05918090
"10023020000",-33.87294960,151.02412190
"10023030000",-33.87261760,151.02232950
"10023050000",-33.84969350,151.03381500
"10023060000",-33.88018630,151.03234910
"10023080000",-33.86470490,151.05455910
"10023090000",-33.85650600,151.05773040
"10023100000",-33.88406980,151.03382860
"10023110000",-33.86336010,151.03414240
"10023120000",-33.85870930,151.03485340
"10023130000",-33.87559690,151.03530340
"10023140000",-33.87112620,151.03731660
"10023150000",-33.88660450,151.03830100
"10023160000",-33.87596490,151.03706770
"10023170000",-33.86942100,151.03767270
"10023180000",-33.84627640,151.03841460
"10023200000",-33.85553420,151.04441010
"10023210000",-33.86990480,151.04542900
"10023220000",-33.85315220,151.04632620
"10023230000",-33.86029660,151.04605130
"10023240000",-33.84133580,151.04720790
"10023250000",-33.85766720,151.04886350
"10023260000",-33.84279900,151.05145710
"10023270000",-33.85575030,151.05234620
"10023280000",-33.85141370,151.02649320
"10023290000",-33.86039890,151.02702530
"10023300000",-33.85855610,151.02734100
"10023310000",-33.85672260,151.02766530
"10023320000",-33.84259560,151.02844540
"10023330000",-33.88578890,151.02931770
"10023340000",-33.85572080,151.02075330
"10023350000",-33.86982930,151.02123300
"10023361000",-33.85255760,151.02176960
"10023362000",-33.85288970,151.02394760
"10023370000",-33.84879660,151.02240550
"10023380000",-33.85814470,151.02235720
